Wall time,Step,Value
1746379606.445691,10283,0.4664612412452698
1746379620.7460573,10399,0.4284633696079254
1746379631.61503,10479,0.473292738199234
1746379638.1040382,10522,0.2225004881620407
1746379649.1356664,10607,0.44704246520996094
1746379682.8224597,10757,0.6154839992523193
1746379682.8318439,10758,0.6726244688034058
1746379686.6762366,10780,0.29423579573631287
1746379695.5870814,10850,0.2861591577529907
1746379702.2967324,10902,0.17070402204990387
1746379702.3482254,10905,0.6752774715423584
1746379707.5427468,10943,0.06014299392700195
1746379710.1804583,10966,0.3652629554271698
1746379711.4019277,10974,0.1362731158733368
1746379717.882645,11020,0.47626346349716187
1746379742.6132352,11102,0.5180051326751709
1746379745.2855291,11121,0.5223061442375183
1746379783.1621351,11419,0.3685823976993561
1746379790.5116882,11472,0.1974152773618698
1746379807.3444598,11492,0.8636792302131653
1746379811.3650367,11523,0.6903704404830933
1746379812.6500936,11532,0.42074084281921387
1746379816.6354554,11566,0.29972636699676514
1746379832.5935755,11685,0.2761979401111603
1746379842.0255659,11759,0.13420286774635315
1746379884.4308052,11969,0.18987146019935608
1746379885.7949462,11974,0.425807923078537
1746379907.8006198,12138,0.35679563879966736
1746379911.9970875,12164,0.17148897051811218
1746379929.3948238,12290,0.3291461169719696
1746379996.6452239,12671,0.6105442643165588
1746380040.0278335,12877,0.39074376225471497
1746380048.3331547,12939,0.4358467161655426
1746380061.4305248,13034,0.8568671941757202
1746380065.3808248,13061,0.47267118096351624
1746380068.104678,13082,0.22422853112220764
1746380069.5254166,13094,0.5609768629074097
1746380070.9801407,13109,0.3829539716243744
1746380126.1830761,13402,0.39738890528678894
1746380139.7101445,13504,0.42689311504364014
1746380160.1579397,13546,0.5434297323226929
1746380166.8365905,13597,0.5207521319389343
1746380170.6906111,13620,0.21869400143623352
1746380177.544052,13679,0.3265441656112671
1746380195.6680152,13810,0.697043240070343
1746380205.6789033,13884,0.6416639685630798
1746380245.7747753,14080,0.5055082440376282
1746380265.3061998,14221,0.34969663619995117
1746380274.5471401,14294,0.16369780898094177
1746380278.28098,14320,0.6440889835357666
1746380279.962681,14338,0.2914189398288727
1746380302.0268078,14397,0.5714770555496216
1746380308.90305,14447,0.5476382374763489
1746380334.8151488,14632,0.34347209334373474
1746380334.9755569,14638,0.5746577382087708
1746380339.095736,14668,0.4972471296787262
1746380340.3780262,14677,0.4891592860221863
1746380341.7148829,14687,0.22293365001678467
1746380368.6972055,14779,0.20513413846492767
1746380372.714311,14809,0.21638935804367065
1746380382.2117724,14873,0.3522060215473175
1746380384.982627,14892,0.6010888814926147
1746380412.6716979,15090,0.29259204864501953
1746380440.9550421,15180,0.382301390171051
1746380452.514457,15266,0.37576544284820557
1746380460.90585,15324,0.5511033535003662
1746380481.6747344,15473,0.3224099278450012
1746380481.7350705,15475,0.5477985739707947
1746380485.8353586,15507,0.4946082532405853
1746380531.7222307,15740,0.4188276529312134
1746380534.4347112,15764,0.37274596095085144
1746380593.5285716,16095,0.13469958305358887
1746380596.4298234,16116,0.2530708909034729
1746380614.1012266,16249,0.5295906662940979
1746380624.4497192,16321,0.26267507672309875
1746380627.2786236,16343,0.2851458489894867
1746380649.4680169,16406,0.15884272754192352
1746380662.769784,16505,0.28240928053855896
1746380687.765283,16697,0.22912909090518951
1746380702.2085097,16809,0.2460564374923706
1746380723.2015588,16857,0.16710075736045837
1746380728.3916636,16899,0.675645649433136
1746380750.8147905,17066,0.43623870611190796
1746380754.8274431,17097,0.1672534942626953
1746380787.9254122,17239,0.08535417914390564
1746380795.8369515,17292,0.07211391627788544
1746380798.5677407,17317,0.10516925156116486
1746380801.2776985,17339,0.5283975005149841
1746380815.489979,17444,0.13000504672527313
1746380828.9001043,17543,0.2641161382198334
1746380830.2997935,17557,0.22525428235530853
1746380834.2080207,17586,0.26779457926750183
1746380835.477054,17594,0.3236961364746094
1746380839.4926362,17623,0.21547964215278625
1746380898.0123203,17953,0.3923643231391907
1746380906.0978012,18018,0.04777798056602478
1746380926.656533,18065,0.3106975853443146
1746380953.1767902,18264,0.44308534264564514
1746380959.7464283,18318,0.1716398298740387
1746380992.183532,18451,0.16132210195064545
1746381010.8284452,18592,0.5413093566894531
1746381043.7694674,18845,0.20965011417865753
1746381072.067292,18958,0.26088425517082214
1746381092.841209,19116,0.3831886351108551
1746381099.4469182,19169,0.2741469442844391
1746381127.7489414,19271,0.5110965371131897
1746381162.2567968,19531,0.5061306357383728
1746381176.452297,19640,0.30952340364456177
1746381177.7984865,19654,0.3651370704174042
1746381202.7904844,19731,0.8656863570213318
1746381217.367526,19846,0.25245413184165955
1746381229.569419,19938,0.32631590962409973
1746381237.5799975,19995,0.46736904978752136
1746381242.976077,20035,0.22081848978996277
1746381245.5527337,20053,0.26947176456451416
1746381246.8803341,20062,0.4571689963340759
1746381269.8910348,20138,0.13753728568553925
1746381284.318746,20244,0.508562445640564
1746381285.6290064,20252,0.1559997797012329
1746381294.8595476,20323,0.22409416735172272
1746381310.521552,20440,0.3392159342765808
1746381316.16084,20485,0.16814680397510529
1746381336.800777,20539,0.31019771099090576
1746381337.884446,20540,0.12669096887111664
1746381340.573251,20562,0.1986043006181717
1746381342.0503042,20578,0.290012925863266
1746381368.3153942,20779,0.4001537561416626
1746381369.3565965,20782,0.5149335861206055
1746381375.9750705,20831,0.48283490538597107
1746381378.723253,20855,0.49440914392471313
1746381423.9537323,21080,0.1577845960855484
1746381432.088934,21144,0.32349640130996704
1746381440.7354248,21209,0.33230695128440857
1746381444.7130973,21232,0.19419816136360168
1746381455.0542235,21319,0.5658478140830994
1746381471.1980615,21324,0.11191409081220627
1746381480.4578362,21391,0.3427339792251587
1746381497.817138,21523,0.38756823539733887
1746381518.9020946,21681,0.1802905797958374
1746381547.995609,21795,0.10894119739532471
1746381551.9015326,21821,0.19840510189533234
1746381554.5330553,21842,0.15358905494213104
1746381554.7132022,21848,0.20926758646965027
1746381575.664208,22006,0.1433742642402649
1746381621.7765217,22245,0.3105534613132477
1746381628.2634816,22292,0.1852422058582306
1746381633.0170636,22330,0.24797669053077698
1746381636.2667332,22358,0.33194297552108765
1746381651.897904,22472,0.307846337556839
1746381704.0586452,22765,0.17507319152355194
1746381714.5532565,22840,0.15117204189300537
1746381726.3263626,22930,0.16094881296157837
1746381767.5066028,23138,0.2664858400821686
1746381768.765527,23148,0.16272351145744324
1746381773.6110685,23182,0.27377668023109436
1746381774.9212132,23192,0.5991879105567932
1746381777.9271212,23218,0.2792418897151947
1746381784.1824527,23263,0.7049201726913452
1746381787.121272,23286,0.45411962270736694
1746381797.1792605,23361,0.2636619210243225
1746381819.7289095,23427,0.27155405282974243
1746381836.0056858,23540,0.06253684312105179
1746381853.6044118,23670,0.26426082849502563
1746381854.9624424,23681,0.13078099489212036
1746381857.6012511,23701,0.17443843185901642
1746381902.634998,23938,0.47198426723480225
1746381921.552922,24079,0.32347026467323303
1746381926.7332594,24118,0.4697805941104889
1746381930.67283,24147,0.23351618647575378
1746381957.1817873,24234,0.5086355209350586
1746381963.9358146,24282,0.11450967937707901
1746381963.9644775,24284,0.4230057895183563
1746381969.4818435,24322,0.3598061800003052
1746381972.328018,24345,0.36505505442619324
1746382000.8937993,24557,0.446016788482666
1746382024.1728945,24621,0.282793790102005
1746382036.2633297,24719,0.13828611373901367
1746382037.5757768,24727,0.326047420501709
1746382061.7705388,24901,0.23015627264976501
1746382065.9767587,24934,0.4289800226688385
1746382075.0250363,25008,0.3712925910949707
1746382095.0777502,25047,0.11092223972082138
1746382107.064086,25133,0.10555610060691833
1746382120.4221828,25231,0.19485755264759064
1746382123.2269046,25253,0.3083907663822174
1746382133.7436466,25332,0.22423191368579865
1746382141.7725315,25391,0.40624478459358215
1746382171.1641905,25505,0.327832967042923
1746382195.6755042,25686,0.18415488302707672
1746382212.6192567,25812,0.2703590393066406
1746382231.4509573,25847,0.23506216704845428
1746382242.1405764,25921,0.3220140039920807
1746382261.0644498,26066,0.23148179054260254
1746382265.0212936,26091,0.36052405834198
1746382273.2282915,26155,0.14616930484771729
1746382274.5815668,26169,0.18455836176872253
1746382308.165284,26303,0.33806997537612915
1746382321.4303024,26403,0.053482651710510254
1746382330.8392704,26470,0.4899619519710541
1746382388.7395291,26797,0.39536216855049133
1746382388.752348,26798,0.12121450901031494
1746382392.6781895,26827,0.1865159422159195
1746382392.7008753,26829,0.3974006772041321
1746382406.1920242,26928,0.16253454983234406
1746382448.8861837,27142,0.20116804540157318
1746382448.9620447,27148,0.2667778432369232
1746382450.1734045,27154,0.10176416486501694
1746382450.306306,27158,0.09805693477392197
1746382450.3194878,27159,0.479579359292984
1746382465.8729467,27274,0.1420048624277115
1746382510.8257012,27505,0.3495340049266815
1746382524.9526403,27603,0.30778950452804565
1746382526.2892616,27613,0.23215533792972565
1746382527.6987555,27620,0.2738116681575775
1746382529.236865,27638,0.14126944541931152
1746382556.4314754,27825,0.2686757743358612
1746382584.1737688,27916,0.23979324102401733
1746382589.6087139,27950,0.1516794115304947
1746382591.1721895,27968,0.27274709939956665
1746382631.707715,28251,0.19515950977802277
1746382657.0745742,28321,0.16803662478923798
1746382672.2684665,28438,0.07243344932794571
1746382674.738075,28451,0.24879485368728638
1746382686.4650145,28543,0.5233466029167175
1746382690.415116,28572,0.09056960791349411
1746382695.5405612,28611,0.3967783749103546
1746382757.26916,28970,0.11165539175271988
1746382760.3460486,28996,0.29469624161720276
1746382765.705119,29037,0.18611595034599304
1746382769.5866659,29062,0.31988829374313354
1746382771.0559886,29078,0.09434883296489716
1746382802.9843175,29201,0.2841876447200775
1746382811.370716,29263,0.2503347098827362
1746382840.194678,29471,0.27422085404396057
1746382841.652707,29487,0.2227480262517929
1746382867.65793,29561,0.15817902982234955
1746382874.4920099,29611,0.25545355677604675
1746382892.3783321,29747,0.13411644101142883
1746382903.4434543,29828,0.14307597279548645
1746382903.4539616,29829,0.21399188041687012
1746382942.6405847,30000,0.38343241810798645
1746382942.7993405,30005,0.3761662244796753
1746382946.9356072,30031,0.1093270480632782
1746382955.1411152,30092,0.22365446388721466
1746382966.0380752,30174,0.09486396610736847
1746382975.2541513,30243,0.0940418615937233
1746382980.6030018,30284,0.042630475014448166
1746382985.9098122,30327,0.10127554833889008
1746383018.0958524,30459,0.29291805624961853
1746383020.6276116,30470,0.15179502964019775
1746383040.0919,30612,0.12551657855510712
1746383052.9450383,30706,0.23283535242080688
1746383055.5699627,30720,0.3085354268550873
1746383057.0104473,30738,0.5546095967292786
1746383121.6801085,31105,0.6974470019340515
1746383175.3425853,31406,0.05685536190867424
1746383180.6028664,31443,0.04290560260415077
1746383227.4118128,31696,0.0692955031991005
1746383242.3600032,31808,0.10867670178413391
1746383251.2212873,31873,0.2829382121562958
1746383252.3388834,31880,0.27617987990379333
1746383252.8401172,31888,0.5168918967247009
1746383259.2533312,31936,0.24948427081108093
1746383260.5704436,31945,0.22534717619419098
1746383282.6898866,32004,0.16997762024402618
1746383284.0210986,32017,0.15183645486831665
1746383305.2395387,32174,0.2618694305419922
1746383309.2027407,32207,0.15037104487419128
1746383356.4957862,32435,0.6560538411140442
1746383371.0908377,32542,0.10342603921890259
1746383385.6165733,32657,0.09636805951595306
1746383392.198293,32706,0.16127382218837738
1746383400.2463303,32762,0.12416673451662064
1746383431.1666224,32894,0.23175989091396332
1746383432.4366477,32902,0.13222551345825195
1746383449.4572399,33034,0.12616024911403656
1746383465.06436,33152,0.1288871169090271
1746383467.8162682,33179,0.1531909555196762
1746383468.998746,33181,0.276428759098053
1746383494.57374,33271,0.07416501641273499
1746383503.7168782,33341,0.13644374907016754
1746383507.708752,33375,0.4383830726146698
1746383511.6384556,33403,0.2711179852485657
1746383555.9297063,33631,0.16161251068115234
1746383567.7133832,33728,0.4461829364299774
1746383568.9813588,33737,0.04728689789772034
1746383570.3344524,33749,0.07129110395908356
1746383572.8647583,33768,0.053634725511074066
1746383575.4779184,33785,0.3345845341682434
1746383582.0302086,33839,0.24207012355327606
1746383584.4924612,33851,0.14664222300052643
1746383587.081505,33876,0.0709180012345314
1746383592.469678,33913,0.2771947383880615
1746383605.8780992,34017,0.15126317739486694
1746383622.263941,34036,0.5034988522529602
1746383636.9716887,34141,0.12762942910194397
1746383666.1205401,34362,0.4889611303806305
1746383668.8335178,34383,0.05778941512107849
1746383675.23607,34438,0.15835492312908173
1746383701.1817386,34525,0.08837046474218369
1746383701.1963022,34526,0.36084359884262085
1746383706.4752045,34564,0.16593344509601593
1746383710.5589879,34599,0.18451735377311707
1746383735.3845189,34783,0.10716594010591507
1746383794.360571,35115,0.054876215755939484
1746383802.6284328,35177,0.15790584683418274
1746383814.4628425,35254,0.059475257992744446
1746383839.971194,35333,0.29794326424598694
1746383842.9095163,35354,0.04326812922954559
1746383844.260479,35362,0.18705680966377258
1746383845.6066005,35377,0.10605359077453613
1746383860.3951488,35483,0.20944975316524506
1746383874.4876194,35573,0.5845575332641602
1746383916.3348358,35771,0.2689732015132904
1746383916.5346005,35778,0.02162439003586769
1746383925.6270182,35844,0.32914337515830994
1746383925.7213044,35849,0.1282845437526703
1746383940.0795658,35953,0.06709200143814087
1746383942.3187454,35970,0.09263905882835388
1746383950.5359504,36037,0.1478971540927887
1746383991.8207138,36246,0.22821900248527527
1746383994.2525685,36262,0.1065235510468483
1746383995.699366,36275,0.27981969714164734
1746384003.6902506,36336,0.438419371843338
1746384048.0381382,36569,0.25932180881500244
1746384055.9187653,36629,0.10989567637443542
1746384059.7959404,36659,0.15489333868026733
1746384062.373187,36678,0.15033094584941864
1746384073.998293,36767,0.11573842167854309
1746384080.467988,36819,0.24912919104099274
1746384085.500051,36850,0.11224991083145142
1746384106.037952,36907,0.10518985241651535
1746384125.513964,37053,0.20975032448768616
1746384140.016851,37169,0.24548722803592682
1746384145.3152544,37202,0.08735007047653198
1746384191.987546,37455,0.18937604129314423
1746384196.1145692,37489,0.4452158212661743
1746384246.4362588,37764,0.2535524070262909
1746384260.8433652,37876,0.16476568579673767
1746384316.2777169,38192,0.042851246893405914
1746384322.847657,38247,0.11952667683362961
1746384325.357943,38262,0.10793948173522949
1746384339.5384629,38365,0.17181289196014404
1746384348.686055,38439,0.05799967050552368
1746384351.355769,38455,0.21991488337516785
1746384352.6659,38466,0.2134934663772583
1746384382.108374,38580,0.17844125628471375
1746384389.8989987,38641,0.051300425082445145
1746384389.9263997,38642,0.11181119084358215
1746384397.8323998,38700,0.1261792629957199
1746384400.3653543,38720,0.29822447896003723
1746384416.099413,38840,0.14568613469600677
1746384448.9174795,38981,0.12904249131679535
1746384451.6822622,39005,0.249628946185112
1746384469.9478707,39141,0.0553102008998394
1746384481.6582778,39237,0.07753434032201767
1746384489.3779874,39296,0.07894402742385864
1746384490.6513853,39307,0.31506267189979553
1746384542.4632666,39591,0.2414279580116272
1746384556.794779,39702,0.5680357217788696
1746384560.6275585,39730,0.1999591886997223
1746384581.4388816,39781,0.07240046560764313
1746384593.3338685,39878,0.12233652174472809
1746384597.2282326,39909,0.06097876653075218
1746384598.269332,39914,0.2036973237991333
1746384600.7907422,39931,0.19748851656913757
1746384612.1582205,40020,0.11700180917978287
1746384662.0255952,40296,0.40827736258506775
1746384686.66622,40488,0.04129568114876747
1746384689.0203025,40500,0.16286881268024445
1746384721.3841913,40647,0.03710109740495682
1746384722.6736243,40657,0.14417001605033875
1746384723.875079,40663,0.2926008999347687
1746384723.931558,40667,0.021706314757466316
1746384728.8927062,40700,0.12426785379648209
1746384730.4236712,40714,0.10732244700193405
1746384731.491942,40720,0.326063871383667
1746384740.987778,40793,0.03342250734567642
1746384787.54654,41040,0.2052343487739563
1746384798.1342623,41128,0.18332572281360626
1746384813.6732328,41244,0.04645569622516632
1746384817.4588625,41271,0.3282621502876282
1746384826.5291107,41341,0.2673642635345459
1746384834.449647,41409,0.10858016461133957
1746384860.1003032,41491,0.252861350774765
1746384865.4232209,41539,0.04307841137051582
1746384867.9748979,41555,0.029589926823973656
1746384923.380841,41871,0.0423806756734848
1746384940.64809,42006,0.08313160389661789
1746384941.9326122,42013,0.3207117021083832
1746384957.7068677,42134,0.0519222728908062
1746384960.3653958,42158,0.09920600801706314
1746384963.932636,42182,0.22291739284992218
1746384985.7225597,42244,0.34184324741363525
1746384997.583571,42339,0.19578121602535248
1746385012.7819226,42450,0.24836671352386475
1746385014.3383458,42468,0.2191985547542572
1746385056.0226178,42678,0.12015509605407715
1746385069.1320274,42776,0.115947425365448
1746385093.8366392,42964,0.07789421826601028
1746385096.2598658,42981,0.05672914534807205
1746385101.3997114,43020,0.04427696391940117
1746385148.5811102,43278,0.05671500787138939
1746385188.4707348,43474,0.15404459834098816
1746385193.7979097,43518,0.2955167591571808
1746385198.960629,43553,0.04612458124756813
1746385205.4626806,43607,0.15164048969745636
1746385209.4274623,43639,0.0995551347732544
1746385219.617272,43711,0.23129802942276
1746385222.4264138,43738,0.11105058342218399
1746385223.4545977,43742,0.1529051810503006
1746385231.5476146,43805,0.08989033848047256
1746385267.7881987,43976,0.0767107754945755
1746385268.7458687,43980,0.6285884976387024
1746385270.2758386,43993,0.09483448415994644
1746385280.8532228,44073,0.19315102696418762
1746385280.8921008,44077,0.09895213693380356
1746385286.130627,44113,0.27952778339385986
1746385297.4562068,44200,0.10392332822084427
1746385297.9138029,44207,0.11037307977676392
1746385304.0574727,44251,0.36115506291389465
1746385324.9117064,44304,0.12054118514060974
1746385361.7999244,44585,0.06550067663192749
1746385369.6306324,44645,0.29720866680145264
1746385394.0078247,44729,0.10553362220525742
1746385404.3726642,44802,0.15415534377098083
1746385405.6819694,44816,0.3781455457210541
1746385425.205546,44964,0.2824341952800751
1746385457.902758,45104,0.4421047866344452
1746385484.8962414,45310,0.21957248449325562
1746385485.375081,45319,0.03747318685054779
1746385493.0042937,45372,0.2962934672832489
1746385509.9503596,45507,0.08432029187679291
1746385529.7715523,45543,0.12396836280822754
1746385544.1336324,45658,0.05503927171230316
1746385567.7157192,45839,0.09729757905006409
1746385572.8807297,45874,0.09460941702127457
1746385607.6235263,46033,0.1271095871925354
1746385615.3363533,46090,0.32171040773391724
1746385624.6585512,46169,0.16755424439907074
1746385629.8143225,46205,0.11015252768993378
1746385644.5122602,46318,0.27423927187919617
1746385660.8615212,46334,0.5875799655914307
1746385671.2755454,46413,0.17180582880973816
1746385682.1071353,46499,0.2647581994533539
1746385708.102172,46696,0.41429242491722107
1746385801.0178988,47198,0.2828579545021057
1746385807.3618996,47241,0.2094203382730484
1746385815.2892098,47301,0.4245283603668213
1746385817.9162853,47321,0.0566549189388752
1746385820.6624522,47347,0.1434606909751892
1746385832.4107223,47437,0.20672017335891724
1746385838.9804387,47489,0.05331562086939812
1746385846.9048886,47549,0.04692263528704643
1746385865.8666074,47585,0.06270882487297058
1746385872.4701939,47638,0.04389123618602753
1746385873.5457358,47642,0.12097790837287903
1746385875.1227007,47655,0.2511829435825348
1746385876.4937346,47669,0.23528926074504852
1746385880.0554082,47693,0.43329161405563354
1746385881.5861056,47705,0.051405880600214005
1746385886.8589783,47744,0.190865159034729
1746385888.1962059,47758,0.23376382887363434
1746385904.7570615,47882,0.08662649244070053
1746385905.0942304,47888,0.05719424784183502
1746385910.2946584,47929,0.18190212547779083
1746385912.8218067,47947,0.21540524065494537
1746385930.4221444,47970,0.12318633496761322
1746385944.070217,48076,0.4448090195655823
1746385958.284088,48181,0.18253196775913239
1746385959.9397297,48197,0.06269019842147827
1746385963.91929,48227,0.03821787238121033
1746386015.377398,48514,0.06679625809192657
1746386016.643084,48522,0.037734370678663254
1746386033.3459628,48650,0.06908244639635086
1746386072.114278,48844,0.21610085666179657
1746386090.190519,48982,0.17578943073749542
1746386142.1416066,49272,0.02124311402440071
1746386148.8884044,49326,0.07009025663137436
1746386152.6553028,49351,0.1014007180929184
1746386168.6118345,49477,0.3289894461631775
1746386179.143269,49558,0.12957745790481567
1746386201.1388624,49619,0.02123885601758957
1746386203.7769206,49638,0.1915895640850067
1746386253.6708992,50006,0.04160371795296669
1746386274.9863448,50056,0.13352681696414948
1746386286.829484,50149,0.12343058735132217
1746386289.4325538,50165,0.011531583964824677
1746386293.427435,50195,0.03878410905599594
1746386302.5735154,50268,0.1827203631401062
1746386318.4504828,50382,0.09960907697677612
1746386344.4290843,50470,0.12779347598552704
1746386364.2478905,50629,0.060758400708436966
1746386365.127452,50631,0.05227499455213547
1746386365.5813925,50637,0.17559167742729187
1746386388.8858333,50819,0.08888841420412064
1746386423.702307,50979,0.17208656668663025
1746386428.9210851,51015,0.2243553251028061
1746386444.594417,51134,0.1853312999010086
1746386456.3663237,51227,0.2266414612531662
1746386477.9121213,51282,0.1693892627954483
1746386485.779993,51342,0.06813082844018936
1746386497.7931736,51437,0.06457667052745819
1746386553.4209118,51750,0.03829842433333397
1746386558.8314927,51794,0.08063261210918427
1746386558.8868647,51798,0.2238495647907257
1746386560.1366932,51806,0.23123548924922943
1746386580.2738633,51954,0.016269484534859657
1746386586.7512991,52001,0.06396415829658508
1746386594.8366702,52067,0.25135523080825806
1746386594.8561902,52069,0.20359812676906586
1746386631.3536916,52237,0.14410154521465302
1746386639.2360775,52292,0.10069999098777771
1746386647.206793,52353,0.11255104094743729
1746386651.167125,52387,0.04400639981031418
1746386681.712953,52510,0.2574106752872467
1746386683.2577577,52528,0.08080950379371643
1746386698.71875,52641,0.12770125269889832
1746386704.0554924,52682,0.14834851026535034
1746386719.5717762,52802,0.045249857008457184
1746386746.5835443,52906,0.02972228452563286
1746386750.563863,52939,0.21499204635620117
1746386759.659304,53003,0.1250094324350357
1746386761.0199327,53013,0.17446324229240417
1746386771.279311,53092,0.047645825892686844
1746386772.6540818,53107,0.36237314343452454
1746386777.8872714,53144,0.09508168697357178
1746386825.5293736,53401,0.14854077994823456
1746386825.7564595,53409,0.10331226140260696
1746386833.5226605,53468,0.03699931129813194
1746386836.1145456,53482,0.10551021993160248
1746386865.2354255,53706,0.017511600628495216
1746386880.7277143,53713,0.12664562463760376
1746386880.7780128,53717,0.05881081894040108
1746386881.9719403,53721,0.14825056493282318
1746386900.2954051,53862,0.1917591691017151
1746386904.2378662,53895,0.019567066803574562
1746386905.6086936,53906,0.2323261946439743
1746386927.7935112,54072,0.12174633145332336
1746386929.2551906,54087,0.08978282660245895
1746386931.9126425,54108,0.0459829717874527
1746386948.2120583,54123,0.20611394941806793
1746386963.7707088,54241,0.07350095361471176
1746386979.6348696,54368,0.014334553852677345
1746386992.6859899,54466,0.21379874646663666
1746387027.3728166,54625,0.10027895122766495
1746387030.1019018,54647,0.021533679217100143
1746387036.6161346,54691,0.084121473133564
1746387039.3582413,54719,0.011446770280599594
1746387051.1524456,54807,0.1554577350616455
1746387067.937391,54937,0.05829530209302902
