Wall time,Step,Value
1747070122.7182372,1,0.5224229097366333
1747070145.2541904,2,0.6467126607894897
1747070167.4403193,3,0.6782670617103577
1747070189.7673562,4,0.6970373392105103
1747070211.639035,5,0.7167207598686218
1747070243.6633525,6,0.7227069735527039
1747070266.124007,7,0.7305194735527039
1747070288.133171,8,0.7469561696052551
1747070310.431135,9,0.7446225881576538
1747070331.792333,10,0.7467532753944397
1747070363.4726114,11,0.7455357313156128
1747070385.906671,12,0.7552759647369385
1747070408.1882231,13,0.7561891078948975
1747070430.2101655,14,0.758725643157959
1747070453.0544784,15,0.7608563303947449
1747070483.6083996,16,0.7652191519737244
1747070505.3446605,17,0.7603490352630615
1747070527.9176462,18,0.7634943127632141
1747070550.6589973,19,0.7595373392105103
1747070573.3581681,20,0.7657264471054077
1747070603.726285,21,0.7696834206581116
1747070625.0671391,22,0.7715097665786743
1747070647.7413383,23,0.7688717246055603
1747070669.7523007,24,0.7645089030265808
1747070690.8653305,25,0.7698863744735718
1747070722.08558,26,0.7720170617103577
1747070744.594541,27,0.7672483921051025
1747070766.2529547,28,0.7692775726318359
1747070789.2207274,29,0.7730316519737244
1747070812.2130132,30,0.7778003215789795
1747070843.0380495,31,0.7818587422370911
1747070865.91353,32,0.7763798832893372
1747070888.0392532,33,0.7775974273681641
1747070910.7883964,34,0.7796266078948975
1747070933.148784,35,0.7813514471054077
1747070963.6875317,36,0.7760754823684692
1747070985.4707165,37,0.7810471057891846
1747071007.8104362,38,0.7826704382896423
1747071029.592056,39,0.776176929473877
1747071052.2242212,40,0.7787134647369385
1747071083.4407713,41,0.783076286315918
1747071105.5357144,42,0.7808441519737244
1747071127.490447,43,0.7780032753944397
1747071150.049316,44,0.7816558480262756
1747071171.7940624,45,0.782163143157959
1747071203.215653,46,0.7864245176315308
1747071224.55185,47,0.7764813303947449
1747071246.5436604,48,0.780336856842041
1747071268.9522414,49,0.7861201167106628
1747071291.5036597,50,0.783076286315918
1747071322.7763987,51,0.7804383039474487
1747071345.6210039,52,0.7880479097366333
1747071367.5595124,53,0.7889610528945923
1747071390.5206947,54,0.7843952775001526
1747071413.0005305,55,0.7845982313156128
1747071444.3996043,56,0.7857142686843872
1747071467.5854151,57,0.7780032753944397
1747071490.0560832,58,0.7865259647369385
1747071511.751848,59,0.7874391078948975
1747071533.8521404,60,0.7904829382896423
1747071564.4070501,61,0.7841923832893372
1747071587.0786264,62,0.7858157753944397
1747071609.7749553,63,0.7888596057891846
1747071632.6367126,64,0.7846996784210205
1747071655.0431678,65,0.7842938303947449
1747071686.6519241,66,0.7824675440788269
1747071708.4561741,67,0.7894683480262756
1747071731.0605245,68,0.787236213684082
1747071752.7791028,69,0.7948457598686218
1747071774.9689665,70,0.7890625
1747071805.5571272,71,0.7827719449996948
1747071827.5190904,72,0.7859172224998474
1747071849.5251312,73,0.7930194735527039
1747071872.3733318,74,0.7897727489471436
1747071894.9337947,75,0.7884537577629089
1747071926.2578487,76,0.7859172224998474
1747071948.2999647,77,0.7879464030265808
1747071970.7458575,78,0.7876420617103577
1747071993.7634468,79,0.7841923832893372
1747072015.895734,80,0.7930194735527039
1747072047.9595351,81,0.7861201167106628
1747072069.8653824,82,0.7883522510528564
1747072092.3766072,83,0.7923092246055603
1747072115.242777,84,0.7922077775001526
1747072136.8937104,85,0.7919034361839294
1747072168.0961182,86,0.7874391078948975
1747072190.4019377,87,0.7933238744735718
1747072213.03834,88,0.7914975881576538
1747072234.815163,89,0.7855113744735718
1747072256.9986637,90,0.7913960814476013
1747072288.3136208,91,0.7915990352630615
1747072310.8664043,92,0.7819602489471436
1747072333.0185235,93,0.7905844449996948
1747072356.019729,94,0.7873376607894897
1747072378.6233644,95,0.7910917401313782
1747072409.5997355,96,0.7873376607894897
1747072431.9722278,97,0.7864245176315308
1747072455.1300423,98,0.7856128215789795
1747072477.9307346,99,0.7970778942108154
1747072500.8783143,100,0.7874391078948975
1747072531.2962744,101,0.7867289185523987
1747072553.8767972,102,0.7884537577629089
1747072576.5054092,103,0.7921063303947449
1747072598.8507128,104,0.7866274118423462
1747072621.2526572,105,0.7889610528945923
1747072653.4150507,106,0.7880479097366333
1747072676.2382252,107,0.7937297224998474
1747072698.693535,108,0.7945414185523987
1747072720.8160105,109,0.7888596057891846
1747072744.1258898,110,0.7884537577629089
1747072774.8795934,111,0.7848011255264282
1747072797.1091928,112,0.7911931872367859
1747072819.7876623,113,0.7944399118423462
1747072842.599914,114,0.7896712422370911
1747072865.0270205,115,0.795961856842041
1747072896.8228621,116,0.791801929473877
1747072919.652239,117,0.7920048832893372
1747072942.9998229,118,0.7884537577629089
1747072965.8690012,119,0.7871347665786743
1747072988.0071201,120,0.7943384647369385
1747073020.6637268,121,0.8285308480262756
1747073042.8117208,122,0.8473011255264282
1747073065.0638015,123,0.8494318127632141
1747073087.099914,124,0.8596794009208679
1747073110.0326753,125,0.8604910969734192
1747073141.8494525,126,0.8654626607894897
1747073165.5741444,127,0.8618100881576538
1747073187.5723233,128,0.8696225881576538
1747073210.0966678,129,0.8754058480262756
1747073233.4567184,130,0.8692167401313782
1747073265.8488693,131,0.8696225881576538
1747073287.8216004,132,0.8752028942108154
1747073310.5822892,133,0.8804789185523987
1747073333.8382685,134,0.8737824559211731
1747073356.4814153,135,0.8762175440788269
1747073387.9166653,136,0.8821022510528564
1747073410.3074768,137,0.8793628215789795
1747073433.9304023,138,0.8785511255264282
1747073455.9557793,139,0.8832183480262756
1747073478.1787605,140,0.8792613744735718
1747073509.3753293,141,0.8872767686843872
1747073531.7219687,142,0.8796672224998474
1747073553.988203,143,0.8826096057891846
1747073575.5306756,144,0.8844358921051025
1747073598.3779428,145,0.8857548832893372
1747073629.8853688,146,0.8834212422370911
1747073652.1037338,147,0.8881899118423462
1747073673.8769403,148,0.8867694735527039
1747073696.4530683,149,0.8853490352630615
1747073719.2083395,150,0.8884943127632141
1747073750.2183971,151,0.8882914185523987
1747073771.9940355,152,0.8870738744735718
1747073794.3663597,153,0.8946834206581116
1747073817.0988197,154,0.8873782753944397
1747073839.407749,155,0.8925527334213257
1747073870.32615,156,0.8894074559211731
