Wall time,Step,Value
1746410676.176888,42,1.987310767173767
1746410684.5077996,94,1.939229965209961
1746410696.0925603,167,2.337064504623413
1746410708.5139225,229,1.267158031463623
1746410709.8590174,234,1.480068564414978
1746410717.209972,273,1.1918591260910034
1746410723.36958,308,1.369901180267334
1746410724.4592717,310,1.1242069005966187
1746410725.563176,318,1.332675814628601
1746410773.4815252,474,0.9379990100860596
1746410781.8364642,536,0.8288259506225586
1746410787.6993258,579,1.3433786630630493
1746410788.832147,586,1.1809269189834595
1746410795.5704288,634,0.877081573009491
1746410797.3114529,647,1.4474581480026245
1746410806.8281837,714,0.7710223197937012
1746410808.0005786,722,1.2506364583969116
1746410819.554545,808,0.7204608917236328
1746410867.0110888,1014,0.7845177054405212
1746410874.15543,1066,0.7858355641365051
1746410879.7813292,1104,0.7849968075752258
1746410928.2387109,1261,0.5778418183326721
1746410938.5921872,1316,0.7987542152404785
1746410938.8580654,1319,0.8273379802703857
1746410942.3281438,1333,1.175642490386963
1746410942.6816006,1337,0.8746762275695801
1746410951.3978798,1385,0.9453638195991516
1746410952.8084893,1392,1.1860612630844116
1746410958.6358411,1436,0.9644439816474915
1746410974.5107062,1552,0.6504549384117126
1746411014.2644897,1691,0.7709646821022034
1746411022.2267947,1734,0.6999735236167908
1746411022.4958146,1737,1.1098464727401733
1746411053.9207027,1877,0.590580403804779
1746411067.9539237,1917,1.2391809225082397
1746411090.0212107,2036,0.5727267265319824
1746411115.2907915,2096,0.9530532360076904
1746411129.3472674,2199,0.6440145373344421
1746411138.7540698,2262,0.6390396356582642
1746411144.98438,2307,0.6653134226799011
1746411156.1868124,2389,0.6369591951370239
1746411162.7496035,2436,1.081225037574768
1746411185.59776,2485,0.9616043567657471
1746411185.6862233,2486,0.43166401982307434
1746411187.1319487,2498,0.643896222114563
1746411191.9800723,2532,0.5212470889091492
1746411214.226488,2685,0.634336531162262
1746411222.3673615,2740,0.4249933660030365
1746411278.2199306,2967,0.38759467005729675
1746411293.5407987,3038,0.4206799268722534
1746411332.2690446,3230,0.6312534809112549
1746411335.4748929,3246,0.9243332743644714
1746411371.9725566,3305,1.0695897340774536
1746411437.8880932,3618,0.48016729950904846
1746411439.53082,3620,0.8148460984230042
1746411448.655661,3670,0.7939663529396057
1746411481.301065,3741,0.7973120212554932
1746411494.7646885,3814,0.4093198776245117
1746411496.0684953,3821,0.2675674259662628
1746411511.2316024,3928,0.7607620358467102
1746411514.9458723,3956,0.46564099192619324
1746411525.6366673,4036,0.47648027539253235
1746411562.4009933,4196,0.41467633843421936
1746411578.8493118,4317,1.2778303623199463
1746411590.5880873,4400,1.035644769668579
1746411603.0486753,4492,0.9965110421180725
1746411604.705007,4509,0.48387476801872253
1746411642.5200064,4668,0.17477554082870483
1746411643.6910355,4676,0.17659485340118408
1746411658.9795566,4788,0.5777867436408997
1746411700.3029804,4971,0.2861987054347992
1746411718.1147966,5106,0.4124414622783661
1746411721.8800054,5134,0.3012458384037018
1746411766.6663737,5345,0.5310768485069275
1746411768.3559883,5359,0.7147276401519775
1746411795.6048217,5549,0.0784476026892662
1746411812.7753303,5679,0.4637402594089508
1746411818.7976534,5723,0.6047608852386475
1746411845.8536797,5808,0.6683443188667297
1746411853.4713504,5864,0.5877459645271301
1746411854.5913377,5871,0.851280689239502
1746411859.075383,5907,0.30760666728019714
1746411870.5214858,5990,0.09227687120437622
1746411914.53337,6200,0.6084252595901489
1746411916.7048652,6219,0.5738949179649353
1746411926.0496533,6289,0.6543020606040955
1746411980.295875,6574,0.46336913108825684
1746411984.2313426,6603,0.5510685443878174
1746411997.3030477,6699,0.19068384170532227
1746411999.4816384,6711,0.878061056137085
1746412018.3807664,6854,0.304555207490921
1746412032.9479368,6966,0.46506449580192566
1746412068.3515584,7114,0.46498119831085205
1746412073.7146564,7155,0.5013753771781921
1746412123.8838134,7382,0.18741922080516815
1746412136.561698,7460,0.11656156927347183
1746412136.8931096,7463,0.5091710686683655
1746412139.069345,7478,0.5060783624649048
1746412144.081713,7511,0.20281977951526642
1746412189.711027,7788,0.23580791056156158
1746412211.6282136,7798,0.6836540699005127
1746412217.150573,7833,0.2573810815811157
1746412240.2938726,7991,0.35412895679473877
1746412251.006869,8066,0.47299671173095703
1746412266.870484,8180,0.42025744915008545
1746412288.9813678,8221,0.10113716125488281
1746412307.6842494,8363,0.3299914002418518
1746412309.3144996,8377,0.2860882580280304
1746412325.784514,8498,0.3090583384037018
1746412327.0561633,8508,0.5943618416786194
1746412339.7626026,8601,0.43167629837989807
1746412391.9627998,8878,0.6661228537559509
1746412398.6509123,8928,0.4081871807575226
1746412399.679378,8935,0.3829491436481476
1746412407.7668624,8993,0.21911148726940155
1746412461.7707522,9260,0.1663961112499237
1746412506.5023527,9468,0.24149392545223236
1746412518.6564853,9554,0.24546952545642853
1746412520.2814353,9567,0.44907400012016296
1746412535.9483812,9680,0.6568618416786194
1746412538.0276322,9698,0.26725006103515625
1746412574.7023244,9843,0.2312835454940796
1746412584.0854564,9907,0.47639480233192444
1746412651.5119894,10276,0.271499902009964
1746412652.6241078,10283,0.15303578972816467
1746412668.0843444,10399,0.15885944664478302
1746412678.7538815,10479,0.4431730806827545
1746412684.812313,10522,0.47581997513771057
1746412696.1307523,10607,0.6386232972145081
1746412731.9905999,10757,0.2762751281261444
1746412732.0808048,10758,0.21894651651382446
1746412735.30569,10780,0.45339369773864746
1746412744.936267,10850,0.3800314962863922
1746412752.1612127,10902,0.39000773429870605
1746412752.4268408,10905,0.504318118095398
1746412757.8423038,10943,0.19292281568050385
1746412760.8276732,10966,0.20826895534992218
1746412762.0341113,10974,0.2201276272535324
1746412768.667949,11020,0.4743856191635132
1746412795.8657336,11102,0.28875240683555603
1746412798.452446,11121,0.27003616094589233
1746412839.6979885,11419,0.44409212470054626
1746412846.670945,11472,0.25750359892845154
1746412865.138231,11492,0.08875253796577454
1746412869.1997542,11523,0.14664407074451447
1746412870.4795,11532,0.6375889182090759
1746412875.1198997,11566,0.9307679533958435
1746412892.222128,11685,0.25519683957099915
1746412901.9039543,11759,0.6198990345001221
1746412946.859612,11969,0.45580121874809265
1746412947.7882786,11974,0.2180275321006775
1746412970.3936007,12138,0.27307823300361633
1746412974.349487,12164,0.5443347692489624
1746412991.2524085,12290,0.483048677444458
1746413059.1515305,12671,0.14340300858020782
1746413104.4609873,12877,0.12967754900455475
1746413113.3728356,12939,0.36887815594673157
1746413127.614451,13034,0.31520500779151917
1746413131.4823537,13061,0.38211408257484436
1746413134.7513144,13082,0.6071127653121948
1746413136.2872024,13094,0.07387896627187729
1746413138.2170818,13109,0.26034680008888245
1746413195.0541008,13402,0.10056623816490173
1746413208.6180763,13504,0.5548573136329651
1746413229.8822556,13546,0.16500195860862732
1746413236.6573527,13597,0.2706860601902008
1746413240.0009208,13620,0.6838243007659912
1746413248.0612164,13679,0.3654157221317291
1746413267.3260293,13810,0.34196802973747253
1746413277.7884808,13884,0.4474015235900879
1746413320.058437,14080,0.3481076657772064
1746413338.66316,14221,0.3031034767627716
1746413347.979234,14294,0.31147611141204834
1746413351.5399554,14320,0.20537440478801727
1746413353.5706353,14338,0.04878612235188484
1746413376.9812875,14397,0.3188416659832001
1746413383.6326044,14447,0.63917475938797
1746413408.3348746,14632,0.22243501245975494
1746413408.865396,14638,0.15289241075515747
1746413412.726685,14668,0.38204634189605713
1746413414.0190425,14677,0.3010712265968323
1746413415.4565718,14687,0.16311399638652802
1746413443.1050246,14779,0.3897918164730072
1746413447.034566,14809,0.1305309236049652
1746413455.7731462,14873,0.14765407145023346
1746413458.3177106,14892,0.46469154953956604
1746413484.137241,15090,0.32728084921836853
1746413511.1434348,15180,0.3353579342365265
1746413522.507368,15266,0.2895798087120056
1746413530.7272198,15324,0.5013326406478882
1746413550.6238894,15473,0.30773302912712097
1746413550.8120332,15475,0.289951890707016
1746413555.2238603,15507,0.1502794772386551
1746413601.8342836,15740,0.4320167005062103
1746413604.8713577,15764,0.6554644703865051
1746413664.1149354,16095,0.3674527406692505
1746413666.9202573,16116,0.331420361995697
1746413684.503347,16249,0.0864887610077858
1746413694.735054,16321,0.3415163457393646
1746413697.457181,16343,0.38570070266723633
1746413720.8353193,16406,0.23321598768234253
1746413733.9234927,16505,0.18379634618759155
1746413759.646789,16697,0.09837210178375244
1746413774.5342343,16809,0.103489451110363
1746413796.5840182,16857,0.7752023339271545
1746413802.0755482,16899,0.08165375888347626
1746413824.4090805,17066,0.22962574660778046
1746413829.389717,17097,0.2046651840209961
1746413864.5003726,17239,0.11110559850931168
1746413872.3465211,17292,0.190863236784935
1746413875.5187836,17317,0.29517900943756104
1746413878.439662,17339,0.2371194213628769
1746413893.6939697,17444,0.22049756348133087
1746413907.6687474,17543,0.5002898573875427
1746413909.3772082,17557,0.5541573166847229
1746413913.2590034,17586,0.20339220762252808
1746413914.4520242,17594,0.1497618556022644
1746413918.1870477,17623,0.2704385817050934
1746413977.7793217,17953,0.18367986381053925
